"gene","lfc","padj","logpadj","direction","tissue"
"WHSC1L1",17.4790699833973,6.96466243008414e-27,26.15709992853,"hatch","gonads"
"LOC101749216",5.67385644409707,2.80826948918883e-06,5.55156121846109,"hatch","gonads"
"LOC107053409",4.11559059053431,0.0867089601505157,1.06193602198329,"hatch","gonads"
"ERMN",3.85876278481699,0.0976377785084775,1.01038211037412,"hatch","gonads"
"MORN5",3.59228520938143,0.00856769227849974,2.06713614023286,"hatch","gonads"
"FBXO16",2.49173805569073,0.00682103868418193,2.16614948744597,"hatch","gonads"
"CACNA1B",2.27825646922797,0.0854985259058927,1.06804137294967,"hatch","gonads"
"HS2ST1",1.46000285724685,0.053898996384927,1.26841932142822,"hatch","gonads"
"CZH9ORF3",1.12696712650685,0.0976377785084775,1.01038211037412,"hatch","gonads"
"MPPED2",1.01549315418982,0.0717436391741267,1.14421659764672,"hatch","gonads"
"PPP1R1C",-1.18291452555177,0.0976377785084775,1.01038211037412,"inc.d17","gonads"
"PITX2",-1.30093440032825,0.0867089601505157,1.06193602198329,"inc.d17","gonads"
"LOC421502",-1.75965708110679,0.0602311466556887,1.22017886883178,"inc.d17","gonads"
"DRD5",-2.50313676566098,0.02469407601339,1.60740721934222,"inc.d17","gonads"
"RGS16",-2.62292919407495,0.053898996384927,1.26841932142822,"inc.d17","gonads"
"GKN2",-2.95940686837106,0.0506330660570738,1.29556577335676,"inc.d17","gonads"
"MMP13",-3.03475867038122,0.00773544439878339,2.11151473117012,"inc.d17","gonads"
"SPACA1",-3.08458206814378,0.0976377785084775,1.01038211037412,"inc.d17","gonads"
"PKIG",-3.76500153965328,0.0506330660570738,1.29556577335676,"inc.d17","gonads"
"LOC100859449",-5.83629179345593,1.10145440341893e-05,4.95803347650089,"inc.d17","gonads"
"LOC107053414",-21.6103287624065,6.68597147288027e-50,49.1748354807493,"inc.d17","gonads"
