"sextissue","gene","padj","direction","pvalue","direction2","lfc","logpadj"
"female_hypothalamus","ABCC8",0.835404432965409,"NS",0.0408968061471616,"early",0.505591763073509,0.0781032245373715
"female_hypothalamus","ABHD16A",0.824950667063217,"NS",0.0363753008734404,"inc.d17",-0.371663784283677,0.0835720219504724
"female_hypothalamus","ACRC",0.801281735072485,"NS",0.0304732388681087,"inc.d17",-0.479782072094768,0.0962147567318703
"female_hypothalamus","ACY1",0.691907548341591,"NS",0.0179703060977933,"inc.d17",-0.423685524425107,0.159951931449955
"female_hypothalamus","ACYP2",0.817993639237668,"NS",0.0334756675893345,"inc.d17",-0.425545603205911,0.0872500734126889
"female_hypothalamus","ADAM23",0.0355708795735749,"early",7.82924715485874e-06,"early",1.36411477103885,1.44890539572996
"female_hypothalamus","ADAM9",0.817993639237668,"NS",0.033762849565686,"inc.d17",-0.30743116729352,0.0872500734126889
"female_hypothalamus","ADCY1",0.531727854753226,"NS",0.00987044587233219,"early",0.851390587744678,0.274310588418644
"female_hypothalamus","ADGRV1",0.363180561290082,"NS",0.00205171703736877,"early",0.656322868446374,0.439877404507711
"female_hypothalamus","AFF3",0.508309465788052,"NS",0.0088102928401008,"early",0.787554005373515,0.293871802748132
"female_hypothalamus","AGBL3",0.82983036257596,"NS",0.0369818609268481,"early",0.572511809236303,0.0810106788611593
"female_hypothalamus","AGRP",0.803566131868836,"NS",0.031010695918049,"inc.d17",-2.66927934776079,0.0949783758715727
"female_hypothalamus","AKAP7L",0.424926015317244,"NS",0.00422465914178296,"early",1.3164886149602,0.371686679212067
"female_hypothalamus","AKAP9",0.558114825816672,"NS",0.010971809744518,"early",0.398608390093343,0.253276440689128
"female_hypothalamus","AKD1",0.808587544720568,"NS",0.0315604236090493,"early",0.663115602925801,0.0922729527139311
"female_hypothalamus","ALDH1A2",0.725099974578277,"NS",0.0196553383787256,"early",0.558031618658023,0.139602110098883
"female_hypothalamus","ALDOC",0.817993639237668,"NS",0.0351184434894436,"inc.d17",-0.401386143657203,0.0872500734126889
"female_hypothalamus","ALS2CL",0.346075054414191,"NS",0.00181822809067359,"early",0.588603268627977,0.460829704146239
"female_hypothalamus","ALYREF",0.872492594416784,"NS",0.0498499800411607,"inc.d17",-0.444277981741873,0.0592382505780379
"female_hypothalamus","AMHR2",0.817993639237668,"NS",0.0336370243961767,"inc.d17",-0.632653970193397,0.0872500734126889
"female_hypothalamus","ANGPT1",0.480909480712441,"NS",0.0070213489847231,"early",0.988507184904247,0.317936661103544
"female_hypothalamus","ANKRD10",0.146490176451872,"NS",0.000128971541997246,"early",0.951927086980922,0.834191497874989
"female_hypothalamus","ANKRD22",0.56746108771926,"NS",0.0113932621631136,"early",0.609671930647116,0.246063913814501
"female_hypothalamus","ANKRD24",0.480909480712441,"NS",0.0067206080531122,"inc.d17",-0.619928642176203,0.317936661103544
"female_hypothalamus","ANKRD26",0.865714296053572,"NS",0.0461704083936014,"early",0.360052753330904,0.0626254106611615
"female_hypothalamus","ANKRD28",0.434311512270024,"NS",0.00462750521276941,"early",1.09021914949009,0.362198658666595
"female_hypothalamus","ANXA5",0.817993639237668,"NS",0.0340737616261011,"early",1.16267601757281,0.0872500734126889
"female_hypothalamus","AOX2",0.865964030012519,"NS",0.0471611530555844,"early",0.855993750911178,0.0625001471183496
"female_hypothalamus","AP4E1",0.801281735072485,"NS",0.0307737951433631,"early",0.451259542587394,0.0962147567318703
"female_hypothalamus","APOA1",0.623328410020127,"NS",0.013948287971837,"inc.d17",-0.628064593100601,0.205283078412365
"female_hypothalamus","APOBEC2",0.259763369580898,"NS",0.00091479396477499,"inc.d17",-1.40217824263679,0.585422090793747
"female_hypothalamus","APOBEC4",0.859885418784443,"NS",0.0439721303663064,"early",1.27516285658059,0.065559415390077
"female_hypothalamus","ARHGAP24",0.43571545446781,"NS",0.00513878640615081,"inc.d17",-0.470255643894353,0.36079703572397
"female_hypothalamus","ARHGAP6",0.56746108771926,"NS",0.0114491415350548,"early",0.664586971631229,0.246063913814501
"female_hypothalamus","ARHGEF9",0.872492594416784,"NS",0.0481945377173068,"early",0.412512645262646,0.0592382505780379
"female_hypothalamus","ARV1",0.186725516829222,"NS",0.000361057000066864,"early",0.627121343339503,0.728796329823265
