"gene","pvalue","padj","logpadj","lfc","sextissue","direction","direction2"
"LOC107049263",0.00436239287230626,0.0135899933774069,1.86678075490521,3.89007293379322,"male_hypothalamus","inc.d17","inc.d17"
"F8A3",3.29661256389279e-15,1.25891707320569e-13,12.9000028765922,3.26282184318144,"male_hypothalamus","inc.d17","inc.d17"
"LOC107055647",3.80377660577639e-11,6.40797310477447e-10,9.19327931971916,3.1355558043326,"male_hypothalamus","inc.d17","inc.d17"
"SOX4",1.11897223336031e-11,2.06410142639531e-10,9.68526896603633,3.02066984870585,"male_hypothalamus","inc.d17","inc.d17"
"LRRC71",0.00165678951958028,0.00572112103599031,2.2425188642066,2.80454358531038,"male_hypothalamus","inc.d17","inc.d17"
"LOC107051332",3.31326311255034e-09,3.80116557089636e-08,7.42008321301711,2.69826123334341,"male_hypothalamus","inc.d17","inc.d17"
"GEMIN8",0.00247425623661958,0.00822232059077076,2.08500559395213,2.65452192260002,"male_hypothalamus","inc.d17","inc.d17"
"ECM1",9.84917701377245e-13,2.26948409325824e-11,10.6440728568667,2.6541392396724,"male_hypothalamus","inc.d17","inc.d17"
"LOC107050646",4.98407898295749e-10,6.71541662768157e-09,8.17292703832062,2.60479042536227,"male_hypothalamus","inc.d17","inc.d17"
"DMB2",0.00016681115553699,0.000734866383514378,3.13379161898058,2.55148615299037,"male_hypothalamus","inc.d17","inc.d17"
"ATP2B4",3.29047045469501e-07,2.54456173519217e-06,5.59438700797479,2.53901233338563,"male_hypothalamus","inc.d17","inc.d17"
"TUT1",2.05863949713466e-05,0.000110665100686222,3.95598931651091,2.49269863565659,"male_hypothalamus","inc.d17","inc.d17"
"LOC107050672",6.3803767662121e-11,1.02773959877552e-09,8.98811690979671,2.47789661991544,"male_hypothalamus","inc.d17","inc.d17"
"LOC101748630",0.000197775307347762,0.000855474165890178,3.06779310100394,2.30056484105388,"male_hypothalamus","inc.d17","inc.d17"
"CELSR1",0.000873478527162583,0.00321117917165368,2.49333546176778,2.29791039987103,"male_hypothalamus","inc.d17","inc.d17"
"LOC107056903",1.55998247517807e-05,8.56195468310289e-05,4.06742707513876,2.28599090484159,"male_hypothalamus","inc.d17","inc.d17"
"ADO",2.39751131261745e-13,6.23215416731057e-12,11.2053618118849,2.28353771504837,"male_hypothalamus","inc.d17","inc.d17"
"LOC101749727",8.07405986167869e-16,3.5871517588079e-14,13.4452502495803,2.25947464495534,"male_hypothalamus","inc.d17","inc.d17"
"ANGPTL3",0.000194618796335943,0.000844777310404582,3.073257759226,2.25215724806208,"male_hypothalamus","inc.d17","inc.d17"
"SCO2",3.72335115184879e-09,4.23235442386157e-08,7.37341797096289,2.18563197961301,"male_hypothalamus","inc.d17","inc.d17"
"LOC107055658",0.000383627920222097,0.0015466849274672,2.81059814667464,2.17018091518498,"male_hypothalamus","inc.d17","inc.d17"
"HIF3A",0.00311919697183797,0.0101133991967892,1.99510284991935,2.12646614431257,"male_hypothalamus","inc.d17","inc.d17"
"CZH9ORF84",0.0184862821415779,0.0482567215274099,1.31644218659051,2.09084345535512,"male_hypothalamus","inc.d17","inc.d17"
"TET3",2.38111566635035e-08,2.31219374174468e-07,6.63597577862288,2.08537994347664,"male_hypothalamus","inc.d17","inc.d17"
"LOC107055116",0.00076313129921067,0.00284708287946461,2.54559989022212,2.07651742066326,"male_hypothalamus","inc.d17","inc.d17"
"CCDC57",2.76289442207046e-09,3.21038886051692e-08,7.49344236019685,2.06507418705692,"male_hypothalamus","inc.d17","inc.d17"
"LOC107056972",2.2520842863425e-07,1.79677733995459e-06,5.74550573815003,2.05021849099434,"male_hypothalamus","inc.d17","inc.d17"
"LOC107050482",0.0004786793378831,0.00188956027831613,2.72363924922328,2.03521672838533,"male_hypothalamus","inc.d17","inc.d17"
"SOWAHC",1.15163339929778e-09,1.44033634438393e-08,7.84153608050659,2.03409110708206,"male_hypothalamus","inc.d17","inc.d17"
"LOC422323",9.05107755646664e-12,1.70192806888194e-10,9.76905879909738,2.00415312934909,"male_hypothalamus","inc.d17","inc.d17"
"LOC107050804",3.96946191194871e-15,1.49487076711753e-13,12.8253963508537,2.00040697027306,"male_hypothalamus","inc.d17","inc.d17"
"RTN4RL2",2.48382066383263e-07,1.96208843258597e-06,5.70728142258369,1.97804359448335,"male_hypothalamus","inc.d17","inc.d17"
"ZNF212",4.10804700426089e-08,3.83051433627756e-07,6.41674290790867,1.97605978341729,"male_hypothalamus","inc.d17","inc.d17"
"LOC101748081",2.52307731001053e-10,3.59551740352129e-09,8.44423860477328,1.96175408392728,"male_hypothalamus","inc.d17","inc.d17"
"SOX12",9.81184331470115e-05,0.000456621444206071,3.34044369669669,1.95453027465087,"male_hypothalamus","inc.d17","inc.d17"
"LOC101750437",2.38277560293071e-08,2.31219374174468e-07,6.63597577862288,1.93280298734141,"male_hypothalamus","inc.d17","inc.d17"
"C17ORF89",0.00347084688561315,0.011115703983489,1.95406302721034,1.92996024884049,"male_hypothalamus","inc.d17","inc.d17"
"MAVS",3.44799020041989e-11,5.85942834683855e-10,9.23214475222828,1.88298906811539,"male_hypothalamus","inc.d17","inc.d17"
"SATB2",0.00115864586838217,0.00412999228648548,2.38405075946707,1.87263445729735,"male_hypothalamus","inc.d17","inc.d17"
"LOC107049580",2.99914465304169e-09,3.47302994532383e-08,7.45929147207857,1.86462746648529,"male_hypothalamus","inc.d17","inc.d17"
"ZIC1",2.43411639940442e-17,1.59863828260402e-15,14.7962497911881,1.85037557456955,"male_hypothalamus","inc.d17","inc.d17"
"SOX17",0.000103587008826435,0.000479001831631081,3.31966282590537,1.84191508873788,"male_hypothalamus","inc.d17","inc.d17"
"LOC107052775",0.000123278159403711,0.000559214740438257,3.25242138946798,1.83823357557595,"male_hypothalamus","inc.d17","inc.d17"
"LOC100859759",0.00060475932427111,0.00232382787265849,2.63379604354637,1.81342182026978,"male_hypothalamus","inc.d17","inc.d17"
