"gene","pvalue","padj","logpadj","lfc","sextissue","direction","direction2"
"SOX4",3.492328198018e-15,1.83313520664304e-13,12.7368055015771,3.49699781324773,"male_hypothalamus","inc.d3","inc.d3"
"GEMIN8",0.000371926158694968,0.00173399730022568,2.76095158304089,3.13149930446128,"male_hypothalamus","inc.d3","inc.d3"
"LRRC71",0.00132499551048515,0.00526243469618628,2.2788132804697,2.89314440910032,"male_hypothalamus","inc.d3","inc.d3"
"HELT",0.00833193100276576,0.0262752498219904,1.58045314605915,2.87772729960744,"male_hypothalamus","inc.d3","inc.d3"
"F8A3",8.32825473895197e-12,2.05859314865549e-10,9.68642947696292,2.87087315187219,"male_hypothalamus","inc.d3","inc.d3"
"SATB2",7.14989844593874e-06,5.10251282795471e-05,4.29221589477398,2.56919301351393,"male_hypothalamus","inc.d3","inc.d3"
"LOC107050672",1.53473080903429e-11,3.53638395742731e-10,9.45144058824627,2.56525332746406,"male_hypothalamus","inc.d3","inc.d3"
"LOC107051332",3.80289023254237e-08,4.40752708537199e-07,6.35580501017068,2.53507929510601,"male_hypothalamus","inc.d3","inc.d3"
"RTN4RL2",3.81394460216662e-11,8.11433127800552e-10,9.09074726563923,2.52565399825417,"male_hypothalamus","inc.d3","inc.d3"
"LOC107055647",2.86171272386184e-07,2.81658449670038e-06,5.55027721552742,2.51901944538499,"male_hypothalamus","inc.d3","inc.d3"
"ANGPTL3",3.52919979834304e-05,0.000211829895180899,3.67401274868604,2.49567278273166,"male_hypothalamus","inc.d3","inc.d3"
"TUT1",2.78560741351888e-05,0.000171358971885924,3.76609315217054,2.4658497905133,"male_hypothalamus","inc.d3","inc.d3"
"LOC101749727",5.18104148949318e-18,5.25643724251193e-16,15.2793085163341,2.43451481020464,"male_hypothalamus","inc.d3","inc.d3"
"FIGN",4.88799516878996e-08,5.55157011860481e-07,6.25558417049735,2.35692603487378,"male_hypothalamus","inc.d3","inc.d3"
"TUBB4B",0.00291053706535156,0.0105348113427727,1.97737323732464,2.33436217163467,"male_hypothalamus","inc.d3","inc.d3"
"ECM1",7.09652145877829e-10,1.16518368637791e-08,7.93360560451609,2.33350163082297,"male_hypothalamus","inc.d3","inc.d3"
"ADO",1.47484465756804e-13,5.27645082095725e-12,11.2776581053376,2.31081430121273,"male_hypothalamus","inc.d3","inc.d3"
"LOC107056903",1.72069134194403e-05,0.000110813826592748,3.95540604792619,2.28606620650389,"male_hypothalamus","inc.d3","inc.d3"
"LOC107050646",2.14587610090462e-07,2.16097671050358e-06,5.66534991361388,2.21812134001748,"male_hypothalamus","inc.d3","inc.d3"
"FGF3",0.00439950445821692,0.0150962299620038,1.82113149715231,2.21272223186581,"male_hypothalamus","inc.d3","inc.d3"
"WNT9A",1.24086995175073e-06,1.04650291526372e-05,4.98025955750095,2.16630340209037,"male_hypothalamus","inc.d3","inc.d3"
"KLHL40",0.0465010353098405,0.11448416788071,0.941254568149009,2.15903737231691,"male_hypothalamus","NS","inc.d3"
"TET3",1.5949581860507e-08,1.98930793939076e-07,6.70129798408189,2.12043934659533,"male_hypothalamus","inc.d3","inc.d3"
"CCDC57",4.02788518301041e-09,5.71002075735417e-08,7.24336231298217,2.0732640191178,"male_hypothalamus","inc.d3","inc.d3"
"LOC422323",4.86567296971708e-12,1.26721885102114e-10,9.89714837518516,2.04957701602172,"male_hypothalamus","inc.d3","inc.d3"
"EPPK1",0.00106079359064772,0.00434644028476665,2.36186628271877,2.01602638052608,"male_hypothalamus","inc.d3","inc.d3"
"MUSK",0.00202062947128684,0.00763492430854492,2.11719526411433,1.95379685252097,"male_hypothalamus","inc.d3","inc.d3"
"LOC101748630",0.0021648499952513,0.00812341586680689,2.09026131310366,1.93899533811585,"male_hypothalamus","inc.d3","inc.d3"
"FBLN7",0.00233410595257423,0.00866289118898351,2.06233714056126,1.9303460934607,"male_hypothalamus","inc.d3","inc.d3"
"MN1",2.36488862601252e-15,1.31227187227103e-13,12.881976179903,1.92862141423578,"male_hypothalamus","inc.d3","inc.d3"
"HIF3A",0.00842705536118955,0.0265321485955007,1.57622757906455,1.92778055486438,"male_hypothalamus","inc.d3","inc.d3"
"GPRIN1",3.10170883287956e-10,5.58513001099307e-09,8.25296671289758,1.90578255653349,"male_hypothalamus","inc.d3","inc.d3"
"CRH",3.53010052293903e-09,5.06776310552863e-08,7.29518369457121,1.89948759020216,"male_hypothalamus","inc.d3","inc.d3"
"SCO2",5.91267835904134e-07,5.36243244103849e-06,5.27063816626065,1.89814493684157,"male_hypothalamus","inc.d3","inc.d3"
"LOC107053040",0.00396647585352292,0.0138121742542175,1.85973795123428,1.88917903727196,"male_hypothalamus","inc.d3","inc.d3"
"LOC107050804",3.53637213767376e-13,1.17835733361948e-11,10.9287229909695,1.88175472310405,"male_hypothalamus","inc.d3","inc.d3"
"SRGAP1",0.00127927558668215,0.00510022041083399,2.29241105505098,1.87161048676996,"male_hypothalamus","inc.d3","inc.d3"
"LOC107056972",4.94592141090708e-06,3.64641006406083e-05,4.43813449351296,1.84516315369422,"male_hypothalamus","inc.d3","inc.d3"
"TFAP2C",0.00421126403315244,0.0145457658868667,1.8372634066491,1.84048015258585,"male_hypothalamus","inc.d3","inc.d3"
"SOWAHC",6.44153568321904e-08,7.12552299539161e-07,6.14718325403147,1.84019630778034,"male_hypothalamus","inc.d3","inc.d3"
"SMURF2",0.0163391834266903,0.0467743101044123,1.32999260938768,1.83769539665351,"male_hypothalamus","inc.d3","inc.d3"
"SH3RF2",5.7206939585533e-05,0.000325954879993848,3.4868425125881,1.82670979476907,"male_hypothalamus","inc.d3","inc.d3"
"DPYSL4",0.000175684245114823,0.000885258455276508,3.05292991651857,1.81018933682316,"male_hypothalamus","inc.d3","inc.d3"
"FGFBP3",0.00909739467160766,0.0282969309786414,1.54826066452227,1.80421577238727,"male_hypothalamus","inc.d3","inc.d3"
"LOC101748081",1.17444340985387e-08,1.51055422487827e-07,6.82086368009429,1.79800992642077,"male_hypothalamus","inc.d3","inc.d3"
"SOX12",0.000466545748090586,0.00212059158986677,2.67354296531004,1.78168428721281,"male_hypothalamus","inc.d3","inc.d3"
