"sextissue","gene","padj","direction","pvalue","direction2","lfc","logpadj"
"female_hypothalamus","A2ML1",0.0472519015331562,"control",0.0138694782506168,"control",-0.741973129004847,1.32558070972107
"female_hypothalamus","A2ML3",1.50249903087165e-08,"control",5.46904022417451e-10,"control",-0.683529322192952,7.82318579944983
"female_hypothalamus","AADAT",0.0711630058562925,"m.inc.d9",0.0226107386371948,"m.inc.d9",0.348290296705014,1.14774571602332
"female_hypothalamus","AAED1",0.0699554179447235,"control",0.0221603613887896,"control",-0.489822457346487,1.15517864439765
"female_hypothalamus","AAK1",8.66891991028684e-10,"m.inc.d9",2.32765364768908e-11,"m.inc.d9",0.622412755833106,9.0620350093546
"female_hypothalamus","AAR2",7.71598947365568e-07,"m.inc.d9",4.67579176100041e-08,"m.inc.d9",0.792715385813265,6.11260837350306
"female_hypothalamus","ABAT",4.22583296147389e-07,"control",2.35302414918838e-08,"control",-0.52254951498643,6.37408767371624
"female_hypothalamus","ABCA2",0.0211680637831764,"control",0.00535776009414412,"control",-0.543048889470224,1.67431886454736
"female_hypothalamus","ABCA3",0.00698885922849837,"m.inc.d9",0.00148329321018603,"m.inc.d9",0.443331072176619,2.15559370711554
"female_hypothalamus","ABCA4",0.0522208672266153,"m.inc.d9",0.0156229694483264,"m.inc.d9",1.11088730889701,1.28215592016903
"female_hypothalamus","ABCA5",0.000903764772263779,"m.inc.d9",0.000140892094568302,"m.inc.d9",0.449966522187601,3.04394459098625
"female_hypothalamus","ABCD2",0.0212193437721957,"m.inc.d9",0.00537527650542085,"m.inc.d9",0.342121840010364,1.67326805118497
"female_hypothalamus","ABCF2",0.00662661802509928,"control",0.00139365253443465,"control",-0.383394671139508,2.17870806251176
"female_hypothalamus","ABCF3",0.0815365402394337,"control",0.0266664145247888,"control",-0.360459926938197,1.0886477204875
"female_hypothalamus","ABCG1",4.28926576345253e-11,"m.inc.d9",8.74782394717778e-13,"m.inc.d9",1.01805250350779,10.3676170439859
"female_hypothalamus","ABCG2",0.10005646158036,"NS",0.0341400192803355,"control",-0.439680860903858,0.999754859670644
"female_hypothalamus","ABCG4",0.0528436982705393,"m.inc.d9",0.015863576650506,"m.inc.d9",0.41140150404494,1.27700679585911
"female_hypothalamus","ABHD12",0.117202559591626,"NS",0.041366115046241,"control",-0.26963916545078,0.931062903638913
"female_hypothalamus","ABHD12B",2.94716820691794e-05,"control",2.90370985392913e-06,"control",-0.797997512543113,4.53059507648412
"female_hypothalamus","ABHD17B",0.0133526578678721,"control",0.00315522786240305,"control",-0.681128392837928,1.87443227868439
"female_hypothalamus","ABHD17C",9.17140243122842e-05,"m.inc.d9",1.05702246492993e-05,"m.inc.d9",0.508692545170814,4.03756424976357
"female_hypothalamus","ABHD2",5.36333293133077e-06,"m.inc.d9",4.21401919848525e-07,"m.inc.d9",0.560780499707476,5.27056524317268
"female_hypothalamus","ABI2",1.37398270492542e-12,"m.inc.d9",1.94818925807155e-14,"m.inc.d9",0.891630590827024,11.8620187339451
"female_hypothalamus","ABI3BP",0.0109742786602024,"control",0.00249982651602438,"control",-0.628258592804226,1.95962401634226
"female_hypothalamus","ABLIM1",0.00158228193445581,"m.inc.d9",0.000266054595684302,"m.inc.d9",0.647631218820956,2.80071613040267
"female_hypothalamus","ABLIM3",9.04736795819093e-05,"control",1.04139977451409e-05,"control",-0.671299568573525,4.0434777464842
"female_hypothalamus","ABR",0.0678157242841399,"m.inc.d9",0.0213481969703796,"m.inc.d9",0.382802303611498,1.16866959554203
"female_hypothalamus","ABRACL",0.0645740635445721,"control",0.0201098158423233,"control",-0.453190244224732,1.18994188326342
"female_hypothalamus","ABTB1",0.0162965650602668,"m.inc.d9",0.00395249388080419,"m.inc.d9",0.375573446036647,1.78790392520197
