"gene","pvalue","padj","logpadj","lfc","sextissue","direction","direction2"
"ABCC4",0.0430373377821942,1,0,0.339933256808231,"female_hypothalamus","NS","early"
"ACN9",0.0483112621001576,1,0,-0.524516702758327,"female_hypothalamus","NS","inc.d9"
"ADAM23",0.0378886281170642,1,0,0.684550489827855,"female_hypothalamus","NS","early"
"ADCY1",0.0355646608273762,1,0,0.695295472279284,"female_hypothalamus","NS","early"
"AGXT2",0.0438887010660592,1,0,-0.523936957126727,"female_hypothalamus","NS","inc.d9"
"ARL13A",0.0241044578878514,1,0,-1.081539469386,"female_hypothalamus","NS","inc.d9"
"ARV1",0.0177781493559601,1,0,0.452629318913636,"female_hypothalamus","NS","early"
"ATP6",0.0174018333650808,1,0,-2.08202647838747,"female_hypothalamus","NS","inc.d9"
"ATP6V1G3",0.0264939409345335,1,0,-0.572043127109907,"female_hypothalamus","NS","inc.d9"
"BIN2",0.0341196249994295,1,0,-1.01714651471015,"female_hypothalamus","NS","inc.d9"
"C14H7ORF62",0.0259058993568696,1,0,1.12663627708835,"female_hypothalamus","NS","early"
"C15ORF43",0.00734440447363204,1,0,2.06313460710411,"female_hypothalamus","NS","early"
"C27H17ORF104",0.0206086162748612,1,0,-1.27920527868633,"female_hypothalamus","NS","inc.d9"
