"gene","pvalue","padj","logpadj","lfc","sextissue","direction","direction2"
"SOX4",5.1230994547549e-18,1.91869248174636e-16,15.7169946261935,3.82041905171508,"male_hypothalamus","early","early"
"SATB2",4.11890824642047e-11,4.88626157156076e-10,9.31102328806974,3.70001704538659,"male_hypothalamus","early","early"
"LOC107055647",3.8387257151968e-14,7.64091890162525e-13,12.116854409761,3.64650318265279,"male_hypothalamus","early","early"
"ATP2B4",1.69897540249552e-11,2.15663591007718e-10,9.66622316764247,3.38089091768905,"male_hypothalamus","early","early"
"LRRC71",0.000379049857100487,0.00129803093382396,2.88671495759037,3.17728951577383,"male_hypothalamus","early","early"
"LOC107055658",4.45181019337455e-07,2.60872239564341e-06,5.58357213341597,3.09869435176506,"male_hypothalamus","early","early"
"FIGN",1.81982162580356e-12,2.65455740373384e-11,10.5760078787782,2.98565663185662,"male_hypothalamus","early","early"
"RTN4RL2",3.55651106542178e-15,8.20895890227658e-14,13.0857119186012,2.9724850257827,"male_hypothalamus","early","early"
"HELT",0.00626725132953716,0.016394704988466,1.78529639375729,2.96976916857243,"male_hypothalamus","early","early"
"LOC107049263",0.0373564922508335,0.0791925015047687,1.10131593847709,2.94150263454462,"male_hypothalamus","early","early"
"ANGPTL3",9.58990168718351e-07,5.31490882336974e-06,5.27450418134709,2.91547710143274,"male_hypothalamus","early","early"
"F8A3",1.08409329584082e-11,1.42398534849815e-10,9.84649447916766,2.85304281961805,"male_hypothalamus","early","early"
"WNT9A",2.26012170520021e-10,2.38929662381002e-09,8.62172993058201,2.77094133483484,"male_hypothalamus","early","early"
"LOC101749727",5.5323666764324e-20,2.92655739167698e-18,17.5336429546715,2.56203854800484,"male_hypothalamus","early","early"
"SH3RF2",1.38946461803694e-08,1.06601419199843e-07,6.9722370134468,2.505281470253,"male_hypothalamus","early","early"
"GDA",1.08145969470036e-16,3.21014073132127e-15,14.4934759278766,2.5028476470332,"male_hypothalamus","early","early"
"LOC107050646",6.06189846507113e-09,4.93482093608635e-08,7.30672860143011,2.46047077401903,"male_hypothalamus","early","early"
"MN1",1.37029292773697e-24,1.74104040678356e-22,21.7591911494803,2.44560866701092,"male_hypothalamus","early","early"
"PPP1R1B",6.86408675502482e-07,3.89796405323987e-06,5.40916217023419,2.44531933408679,"male_hypothalamus","early","early"
"TFAP2C",9.01655023706173e-05,0.000347843361160199,3.45861628104862,2.44401289168166,"male_hypothalamus","early","early"
"MUSK",0.000108942427634307,0.000412095799579412,3.38500181214074,2.40066640995458,"male_hypothalamus","early","early"
"TET3",9.24543281936136e-11,1.03535139356852e-09,8.98491222761038,2.39989924056111,"male_hypothalamus","early","early"
"ADO",1.48086499669845e-14,3.12129606668457e-13,12.505665034914,2.39445089991572,"male_hypothalamus","early","early"
"GRIN2B",5.70804198525656e-21,3.6604165466775e-19,18.4364694901166,2.3643062004265,"male_hypothalamus","early","early"
"LOC416755",0.000314261314448763,0.00109212233382693,2.96172871151199,2.35906808642339,"male_hypothalamus","early","early"
"SMURF2",0.0015945683115017,0.00476972877481472,2.32150631591802,2.35188258259418,"male_hypothalamus","early","early"
"FGFBP3",0.000483717111359244,0.00161933861830311,2.79066232685895,2.35094760918525,"male_hypothalamus","early","early"
"GPRIN1",3.46429690122968e-15,8.00971366874447e-14,13.096383008798,2.34140421964421,"male_hypothalamus","early","early"
"LOC107051332",4.76141845411763e-07,2.77222629052373e-06,5.55717132214299,2.33536723185375,"male_hypothalamus","early","early"
"LOC107050672",1.43944135410529e-09,1.31956879359821e-08,7.87956796360892,2.31882206225447,"male_hypothalamus","early","early"
"BCL11B",4.82127035175518e-11,5.64072034699756e-10,9.24866543099015,2.30712539041085,"male_hypothalamus","early","early"
"LOC422323",7.76733457482658e-15,1.70592752091708e-13,12.7680394244782,2.27993960965013,"male_hypothalamus","early","early"
"GEMIN8",0.0115724272708898,0.0280985697427625,1.55131578574027,2.27100221023146,"male_hypothalamus","early","early"
"TUT1",0.000152933644976162,0.000565442725986108,3.24761137844478,2.24594614213558,"male_hypothalamus","early","early"
"IL13RA2",7.81125004492641e-05,0.000305242725957961,3.51535467665076,2.23209218232783,"male_hypothalamus","early","early"
"CELF2",3.40944005269864e-31,1.28753715323439e-28,27.8902402300834,2.19636181850537,"male_hypothalamus","early","early"
"BRS3",2.65175534945891e-08,1.93612319956466e-07,6.71306701108302,2.18332155780277,"male_hypothalamus","early","early"
"LOC107052863",2.64222660891523e-17,8.69759582280934e-16,15.060600777862,2.1636080360178,"male_hypothalamus","early","early"
"WNT16",7.42721617307436e-08,4.98878477633132e-07,6.30200523177296,2.15101869948269,"male_hypothalamus","early","early"
"FGF3",0.00575379213728147,0.015162396609099,1.81923214752691,2.14773626618627,"male_hypothalamus","early","early"
"CELSR1",0.00236586844208059,0.00682887080044281,2.16565110388513,2.12883619650219,"male_hypothalamus","early","early"
"ROCK2",0.0063583733015573,0.0166011302159922,1.7798623438961,2.11941030727931,"male_hypothalamus","early","early"
"LOC100859545",8.15145551659555e-09,6.50346465657961e-08,7.1868552156093,2.11682486232609,"male_hypothalamus","early","early"
"DPYSL4",8.15215867406185e-06,3.83389136793858e-05,4.41636019687611,2.11426076733885,"male_hypothalamus","early","early"
"LOC107050482",0.000305678965722691,0.00106529237093053,2.97253118315861,2.11197147262621,"male_hypothalamus","early","early"
"HTR6",7.74754144548039e-07,4.35779172326462e-06,5.36073353030785,2.10407105672231,"male_hypothalamus","early","early"
"LOC100859265",1.65562311571819e-17,5.6130165232391e-16,15.2508036793301,2.10135636442517,"male_hypothalamus","early","early"
"SLITRK5",7.75763421866893e-22,5.52172969648189e-20,19.2579248570592,2.08832771816494,"male_hypothalamus","early","early"
"AKAP5",3.35395864685275e-09,2.86954485865092e-08,7.54218698168117,2.08049931043867,"male_hypothalamus","early","early"
"PLCD4",9.01840606772817e-17,2.71250509935319e-15,14.5666294366941,2.07671904883693,"male_hypothalamus","early","early"
"ROBO1",7.40477595399175e-06,3.50759334824104e-05,4.45499076218513,2.0756575941179,"male_hypothalamus","early","early"
"ECM1",5.97876500483987e-08,4.08243647618273e-07,6.38908056427848,2.07205060325848,"male_hypothalamus","early","early"
"EPPK1",0.000726919431097918,0.00232911192486226,2.63280964105651,2.07150897320256,"male_hypothalamus","early","early"
"TBR1",5.05716634723801e-08,3.48818754392191e-07,6.45740017307984,2.06841622371319,"male_hypothalamus","early","early"
"LOC107053497",2.38971177459728e-06,1.23466994837952e-05,4.90844912236752,2.06389903755424,"male_hypothalamus","early","early"
"CZH9ORF84",0.0219323551775451,0.0496702062264515,1.30390403684746,2.05843636235587,"male_hypothalamus","early","early"
"KCTD16",2.21687643454171e-16,6.20132410032811e-15,14.2075155704905,2.0545612490328,"male_hypothalamus","early","early"
