"gene","pvalue","padj","logpadj","lfc","sextissue","direction","direction2"
"A2ML3",8.2901116947686e-12,4.70942114352816e-10,9.32703247070994,-0.717173724357132,"female_hypothalamus","control","control"
"AAED1",0.0460713048454065,0.134480864143608,0.871339508881535,-0.43538069244563,"female_hypothalamus","NS","control"
"AAK1",3.11328476014093e-07,5.10924621192017e-06,5.29164316838803,0.497603713318089,"female_hypothalamus","inc.d3","inc.d3"
"AAR2",9.34695637428185e-09,2.51008264814805e-07,6.60031197850155,0.802384828310169,"female_hypothalamus","inc.d3","inc.d3"
"AASDHPPT",0.0348493443248648,0.108507708667253,0.964539407320258,0.421775982686272,"female_hypothalamus","NS","inc.d3"
"ABAT",2.42416591967196e-08,5.77498881186368e-07,6.23844885281254,-0.514109364790914,"female_hypothalamus","control","control"
"ABCA2",0.000256790748842698,0.00164190448502452,2.78465211081787,-0.657342716310599,"female_hypothalamus","control","control"
"ABCA5",0.0111338634074856,0.0432755690864637,1.36375721231483,0.340041444826752,"female_hypothalamus","inc.d3","inc.d3"
"ABCB9",0.0448090960011234,0.131474042493035,0.881159983408634,0.354195751530982,"female_hypothalamus","NS","inc.d3"
"ABCD2",0.0242421318375664,0.0806433079371296,1.09343166605013,0.294927601400726,"female_hypothalamus","inc.d3","inc.d3"
"ABCF2",1.03530199234265e-05,0.000100601384387507,3.99739604286142,-0.465774445444407,"female_hypothalamus","control","control"
"ABCF3",0.00900283783268799,0.0365307458210993,1.43734146102976,-0.394033342853467,"female_hypothalamus","control","control"
"ABCG1",5.03169072218118e-11,2.32243974895675e-09,8.63405554408783,0.922535918454574,"female_hypothalamus","inc.d3","inc.d3"
"ABCG2",0.0360433993913853,0.111140085388468,0.954129273883857,-0.429636634516844,"female_hypothalamus","NS","control"
"ABHD12",0.00167087233863387,0.00857075275260213,2.0669810331591,-0.331571745652834,"female_hypothalamus","control","control"
"ABHD12B",5.51011694633935e-07,7.97886542131688e-06,5.09805886006445,-0.82030568246022,"female_hypothalamus","control","control"
"ABHD17B",0.0230745318781656,0.0774570081455696,1.11093928208481,-0.542139999444319,"female_hypothalamus","control","control"
"ABHD17C",1.31128120166163e-05,0.000120562114018855,3.91878914540914,0.492749810937972,"female_hypothalamus","inc.d3","inc.d3"
"ABHD2",1.22814226367837e-07,2.29615964994045e-06,5.63899791911478,0.564491377101487,"female_hypothalamus","inc.d3","inc.d3"
"ABI1",0.0464080618928293,0.135196661569446,0.869034032357909,-0.362776994512879,"female_hypothalamus","NS","control"
"ABI2",8.88646521327854e-08,1.70458560000161e-06,5.76838118471089,0.642804266342469,"female_hypothalamus","inc.d3","inc.d3"
"ABLIM3",5.52254816952824e-06,6.04207677510608e-05,4.21881376056008,-0.676611628760107,"female_hypothalamus","control","control"
"ABRACL",0.00352715289665948,0.0164860912290065,1.78288230123231,-0.521112592988667,"female_hypothalamus","control","control"
"ABTB1",0.040406211000547,0.120809663254672,0.917898326225357,0.300001581239295,"female_hypothalamus","NS","inc.d3"
"AC004754.3",0.00512457197540021,0.0230060571661584,1.63815780539505,0.331897830689184,"female_hypothalamus","inc.d3","inc.d3"
"AC005943.2",3.7798797698401e-12,2.32620100835576e-10,9.63335276035223,-1.30713719843623,"female_hypothalamus","control","control"
"AC024592.12",2.6856196276954e-12,1.80302735913914e-10,9.74399768324265,-1.19136325955371,"female_hypothalamus","control","control"
"AC025263.3",3.41720531670654e-15,3.6051516091254e-13,12.4430764669717,-1.06258879772907,"female_hypothalamus","control","control"
"ACAA2",0.00243658367898105,0.0118773402437459,1.92528080235066,-0.386569752115344,"female_hypothalamus","control","control"
"ACADL",0.0220887068353137,0.0747192452394299,1.12656752368918,-0.373248191536182,"female_hypothalamus","control","control"
"ACADS",0.000147608081226675,0.00102355462897558,2.98988897329507,-0.482692538114384,"female_hypothalamus","control","control"
