"gene","pvalue","padj","logpadj","lfc","sextissue","direction","direction2"
"DNAH1",0.0373991613060353,1,0,3.86076251785965,"male_hypothalamus","NS","prolong"
"DMRT2",0.00201549054716326,0.644026976487985,0.191095940878542,2.78714291735478,"male_hypothalamus","NS","prolong"
"LOC101748402",2.8831484657295e-06,0.0195982016957963,1.70778377708346,2.77604416042244,"male_hypothalamus","prolong","prolong"
"RBM46",0.0230739411760002,1,0,2.55462531830355,"male_hypothalamus","NS","prolong"
"TNNI2",0.0138009418008016,0.959080206530028,0.0181450718733038,2.3688170352677,"male_hypothalamus","NS","prolong"
"TMC6",0.019224159679027,1,0,2.30882616440664,"male_hypothalamus","NS","prolong"
"MYBPC1",0.01776047446786,1,0,2.2518522638079,"male_hypothalamus","NS","prolong"
"SH3BP1",0.0058648727771395,0.864119523223084,0.0634261826528699,2.22128126148703,"male_hypothalamus","NS","prolong"
"LOC100857497",0.00377851916423595,0.812668989051751,0.0900863123410081,2.21899774586,"male_hypothalamus","NS","prolong"
"P2RY13",0.0417347250828808,1,0,1.84687415456393,"male_hypothalamus","NS","prolong"
"LOC107051069",0.00882565324179482,0.908236345253022,0.0418011227532659,1.83981738918109,"male_hypothalamus","NS","prolong"
"ARHGAP36",0.0221867662284556,1,0,1.83591898049358,"male_hypothalamus","NS","prolong"
"ABCG8",0.0212456934002958,1,0,1.79933166879323,"male_hypothalamus","NS","prolong"
"DUPD1",0.00954530775221396,0.9090544197989,0.0414101173160603,1.78652101914122,"male_hypothalamus","NS","prolong"
"CWH43",0.0201911581993798,1,0,1.77870972127582,"male_hypothalamus","NS","prolong"
"FBN3",0.0498744305272527,1,0,1.74257022831008,"male_hypothalamus","NS","prolong"
"TMED11",0.012695886717245,0.959080206530028,0.0181450718733038,1.72993037187974,"male_hypothalamus","NS","prolong"
"TPO",0.0160237976561024,1,0,1.70080433547085,"male_hypothalamus","NS","prolong"
"LOC427654",0.0252075531000044,1,0,1.6426188376424,"male_hypothalamus","NS","prolong"
"LOC107056159",0.0393103032586268,1,0,1.63136935897694,"male_hypothalamus","NS","prolong"
"LOC107055658",0.020573321439469,1,0,1.52771117993324,"male_hypothalamus","NS","prolong"
"LOC101747367",0.0418703470549773,1,0,1.47745570753854,"male_hypothalamus","NS","prolong"
"CD40LG",0.0291513257210686,1,0,1.4625208927731,"male_hypothalamus","NS","prolong"
"CCDC60",0.000404647244440509,0.373929350711594,0.427210444576177,1.43021440543108,"male_hypothalamus","NS","prolong"
"GABRR3",0.00260692930611458,0.677806834199926,0.168894056566282,1.42499073584453,"male_hypothalamus","NS","prolong"
"LOC424473",0.0488814905392875,1,0,1.42266188943717,"male_hypothalamus","NS","prolong"
"TNKS",0.000872968522390388,0.474720282475893,0.32356221260609,1.39958794245504,"male_hypothalamus","NS","prolong"
"SRC",0.0360484155664233,1,0,1.36543579966994,"male_hypothalamus","NS","prolong"
"TACR2",0.0385923230945187,1,0,1.36446795354139,"male_hypothalamus","NS","prolong"
"WWP1",0.00610159980712189,0.864119523223084,0.0634261826528699,1.35159660594986,"male_hypothalamus","NS","prolong"
"TGM6L",0.0294152774421671,1,0,1.32679959972545,"male_hypothalamus","NS","prolong"
"SNTG2",0.000249949460258671,0.355953664748692,0.448606531391283,1.31258452034726,"male_hypothalamus","NS","prolong"
"BTN1",0.00401079596035557,0.812668989051751,0.0900863123410081,1.31097025951994,"male_hypothalamus","NS","prolong"
"LOC769174",0.0374804523711294,1,0,1.27445102419724,"male_hypothalamus","NS","prolong"
"TGM3",0.0124824617910057,0.959080206530028,0.0181450718733038,1.27119938651047,"male_hypothalamus","NS","prolong"
"OLAH",0.00479263444732264,0.835331606555786,0.0781410858237841,1.2646722340748,"male_hypothalamus","NS","prolong"
"UNKL",0.016186649766998,1,0,1.25004989510974,"male_hypothalamus","NS","prolong"
"DGKH",0.000152944213135887,0.297039511083198,0.527185778615065,1.24928626954339,"male_hypothalamus","NS","prolong"
"SEC24C",0.0187864291335772,1,0,1.23748392643202,"male_hypothalamus","NS","prolong"
"LOC769052",0.0156915039240801,1,0,1.20458791818975,"male_hypothalamus","NS","prolong"
"FAM83B",0.00428294469564589,0.812668989051751,0.0900863123410081,1.20396933604954,"male_hypothalamus","NS","prolong"
"ESRP2",0.00786429782749163,0.883596107146684,0.0537462061646116,1.19299761769759,"male_hypothalamus","NS","prolong"
"RASEF",0.00512040559172157,0.854908506842748,0.0680803614115801,1.18258336985319,"male_hypothalamus","NS","prolong"
"ATP2B4",0.0345965147088252,1,0,1.17979493159067,"male_hypothalamus","NS","prolong"
"SATB2",0.0302499539086156,1,0,1.15734962195204,"male_hypothalamus","NS","prolong"
"PPP1R1B",0.0328186598576264,1,0,1.13895546236216,"male_hypothalamus","NS","prolong"
"GUCY1A2",0.00191621057559373,0.644026976487985,0.191095940878542,1.11527251796619,"male_hypothalamus","NS","prolong"
"SPAM1",0.0101253866965959,0.917697547601471,0.0373004288759917,1.11491390748785,"male_hypothalamus","NS","prolong"
"CCDC183",0.0414365046810724,1,0,1.09718827484041,"male_hypothalamus","NS","prolong"
"ROBO1",0.0171279929519803,1,0,1.08682794279832,"male_hypothalamus","NS","prolong"
"DRD1",0.00412490991010434,0.812668989051751,0.0900863123410081,1.06899806963206,"male_hypothalamus","NS","prolong"
"LOC422301",0.0292207246239026,1,0,1.06749254188268,"male_hypothalamus","NS","prolong"
"VTG1",0.0166011564781865,1,0,1.06076888626488,"male_hypothalamus","NS","prolong"
"NEB",0.0131307189782564,0.959080206530028,0.0181450718733038,1.05893569179101,"male_hypothalamus","NS","prolong"
"LOC101750281",0.037877375457507,1,0,1.0548912810629,"male_hypothalamus","NS","prolong"
"BRS3",0.011287619592969,0.959080206530028,0.0181450718733038,1.05121230909987,"male_hypothalamus","NS","prolong"
"CLCN1",0.0100177807405337,0.917697547601471,0.0373004288759917,1.04465073778704,"male_hypothalamus","NS","prolong"
"LOXHD1",0.0422584714399014,1,0,1.04400685632616,"male_hypothalamus","NS","prolong"
"CPEB2",0.0111080302677679,0.955782730951294,0.0196408205617344,1.03905518156276,"male_hypothalamus","NS","prolong"
"COR7A",0.0200348367571369,1,0,1.03541427294526,"male_hypothalamus","NS","prolong"
"WFS1",0.00392846771616544,0.812668989051751,0.0900863123410081,1.02678073021287,"male_hypothalamus","NS","prolong"
"SH3RF2",0.0107619957037892,0.954489766929398,0.0202287233100403,1.02641167948113,"male_hypothalamus","NS","prolong"
"TMEM61",0.0252376015994832,1,0,1.02550145272344,"male_hypothalamus","NS","prolong"
"LOC101748456",0.00693566417668172,0.864119523223084,0.0634261826528699,1.01115364771061,"male_hypothalamus","NS","prolong"
"GPNMB",0.00521937521647283,0.854908506842748,0.0680803614115801,1.01109641796594,"male_hypothalamus","NS","prolong"
"HTR4",0.000787296296100708,0.474720282475893,0.32356221260609,1.0062180838724,"male_hypothalamus","NS","prolong"
"ANGPTL7",0.0242267646115852,1,0,1.00096122165877,"male_hypothalamus","NS","prolong"
"AKAP5",0.00644976992269858,0.864119523223084,0.0634261826528699,0.999227142848973,"male_hypothalamus","NS","prolong"
"LIMD1",0.03032440539867,1,0,0.99656293809565,"male_hypothalamus","NS","prolong"
"RASGRP1",0.00580821131258686,0.864119523223084,0.0634261826528699,0.990124728337515,"male_hypothalamus","NS","prolong"
"SYNE2",0.0108803530231878,0.954489766929398,0.0202287233100403,0.987218489283806,"male_hypothalamus","NS","prolong"
"HTR6",0.00602544032273505,0.864119523223084,0.0634261826528699,0.987169935186093,"male_hypothalamus","NS","prolong"
"NSD1",0.023359277400789,1,0,0.984184339979194,"male_hypothalamus","NS","prolong"
"ADAM23",0.00736288318380921,0.864119523223084,0.0634261826528699,0.983432057703637,"male_hypothalamus","NS","prolong"
"COL19A1",0.00317041512832969,0.769674886957895,0.11369268342043,0.975915163190973,"male_hypothalamus","NS","prolong"
"GDA",0.00119132094656436,0.558483043742843,0.252990008082314,0.973239810593801,"male_hypothalamus","NS","prolong"
"VWA3A",0.0323953697658906,1,0,0.971367338092579,"male_hypothalamus","NS","prolong"
"MMEL1",0.0291631848236575,1,0,0.96048793874179,"male_hypothalamus","NS","prolong"
"TENM2",0.0019348841277941,0.644026976487985,0.191095940878542,0.957552170049799,"male_hypothalamus","NS","prolong"
"FAM135B",0.00439809823826489,0.812668989051751,0.0900863123410081,0.955788159633205,"male_hypothalamus","NS","prolong"
"EPHA1",0.00813080019633688,0.898684785928454,0.0463926105328471,0.953352816009868,"male_hypothalamus","NS","prolong"
"ANKRD28",0.0329575626808663,1,0,0.951671426746418,"male_hypothalamus","NS","prolong"
"AFF3",0.000860125919359781,0.474720282475893,0.32356221260609,0.949345900734994,"male_hypothalamus","NS","prolong"
"THBS2",0.000458341709234218,0.38944722106495,0.409551390760047,0.943180832005076,"male_hypothalamus","NS","prolong"
"AOX1",0.0286150349572206,1,0,0.938408571921965,"male_hypothalamus","NS","prolong"
"SCN3A",0.0307930111185265,1,0,0.937816884260605,"male_hypothalamus","NS","prolong"
"GABRA3",0.0397103125848407,1,0,0.931370791583797,"male_hypothalamus","NS","prolong"
"GPR88",0.00648975372627799,0.864119523223084,0.0634261826528699,0.927407135359367,"male_hypothalamus","NS","prolong"
"BCL11B",0.0113372221836096,0.959080206530028,0.0181450718733038,0.923419029435982,"male_hypothalamus","NS","prolong"
"CHRM4",0.0210587913312586,1,0,0.917965625548502,"male_hypothalamus","NS","prolong"
"EPB41L4B",0.00172782237313713,0.644026976487985,0.191095940878542,0.91287040205005,"male_hypothalamus","NS","prolong"
"KCNA1",0.00430165981460319,0.812668989051751,0.0900863123410081,0.911365223357819,"male_hypothalamus","NS","prolong"
"LOC107052863",0.00028800958530604,0.355953664748692,0.448606531391283,0.909025208692197,"male_hypothalamus","NS","prolong"
"SLCO4C1",0.0416153083905313,1,0,0.881606893159604,"male_hypothalamus","NS","prolong"
"LOC107050850",0.0132099311761246,0.959080206530028,0.0181450718733038,0.881414431495819,"male_hypothalamus","NS","prolong"
"ARHGAP6",0.00422388394885679,0.812668989051751,0.0900863123410081,0.862548055731646,"male_hypothalamus","NS","prolong"
"GABRA5",0.00577510247075,0.864119523223084,0.0634261826528699,0.862118089616491,"male_hypothalamus","NS","prolong"
"PDE1A",0.0117087521045726,0.959080206530028,0.0181450718733038,0.859314276777854,"male_hypothalamus","NS","prolong"
"LOC107056348",0.019118410429029,1,0,0.855641254962786,"male_hypothalamus","NS","prolong"
"LOC101749377",0.0466067672265867,1,0,0.852891372293542,"male_hypothalamus","NS","prolong"
