"gene","pvalue","padj","logpadj","lfc","sextissue","direction","direction2"
"A2ML1",0.00518536009498042,0.016613398829254,1.77954150892203,-0.795702819118808,"female_hypothalamus","control","control"
"A2ML3",6.68803390784169e-10,1.00798225325328e-08,7.99654711410281,-0.649454806544646,"female_hypothalamus","control","control"
"AAAS",0.0416825879739087,0.101425341742114,0.993853520311196,0.444864435429454,"female_hypothalamus","NS","m.inc.d17"
"AAED1",0.00152576011969728,0.00577832742767407,2.23819785259166,-0.621989516070196,"female_hypothalamus","control","control"
"AAK1",2.21687250305789e-15,1.16940024536303e-13,12.9320368193753,0.685222788801083,"female_hypothalamus","m.inc.d17","m.inc.d17"
"AAR2",5.98414500244612e-07,4.82982632164641e-06,5.31606848599937,0.714126477029958,"female_hypothalamus","m.inc.d17","m.inc.d17"
"ABAT",1.45143197909354e-11,3.06252147588737e-10,9.51392085713299,-0.583350626150779,"female_hypothalamus","control","control"
"ABCA12",0.00645234240423372,0.0202565124207805,1.69343532535238,0.634778395425378,"female_hypothalamus","m.inc.d17","m.inc.d17"
"ABCA2",5.26554140765719e-05,0.000271930232836002,3.5655425054543,-0.699265000979105,"female_hypothalamus","control","control"
"ABCA3",0.00151964357767155,0.0057699577486398,2.23882736701754,0.426735378776851,"female_hypothalamus","m.inc.d17","m.inc.d17"
"ABCA5",0.000987177849384673,0.00397292011864077,2.40089016698146,0.396322769609893,"female_hypothalamus","m.inc.d17","m.inc.d17"
"ABCB5",0.00623527827484993,0.019678431649473,1.70600951734377,-3.22726202876528,"female_hypothalamus","control","control"
"ABCB9",0.0164572437666866,0.0462997124636116,1.33442170608474,0.400109429912159,"female_hypothalamus","m.inc.d17","m.inc.d17"
"ABCC13",0.00878290806175114,0.0262598283546689,1.58070811696946,-0.526778788736765,"female_hypothalamus","control","control"
"ABCC3",0.0383383525272447,0.0948504969560141,1.0229603893437,-0.596535290153155,"female_hypothalamus","control","control"
"ABCD3",0.00275035880993906,0.0094913083230841,2.02267391841225,-0.337392596285889,"female_hypothalamus","control","control"
"ABCF2",1.3306928116128e-05,7.79933842361948e-05,4.10794223463733,-0.459483532767103,"female_hypothalamus","control","control"
"ABCF3",0.00834012337096621,0.0252943782729304,1.59697599093238,-0.395861806553508,"female_hypothalamus","control","control"
"ABCG1",2.98832672648446e-15,1.47125285833918e-13,12.8323126804036,1.06373609352789,"female_hypothalamus","m.inc.d17","m.inc.d17"
"ABCG2",0.00555022899143977,0.0176674315093891,1.75282658362168,-0.528674577113429,"female_hypothalamus","control","control"
"ABCG4",0.00350433582601451,0.0117367437982391,1.93045237554216,0.452915122874763,"female_hypothalamus","m.inc.d17","m.inc.d17"
"ABCG5",0.0203221923315218,0.0551762464589297,1.25824784712651,1.47141760938592,"female_hypothalamus","m.inc.d17","m.inc.d17"
"ABHD11",0.00923901889378264,0.0274568026280019,1.56135003817953,-0.507578127775752,"female_hypothalamus","control","control"
"ABHD12",7.39289071403208e-07,5.77740718763248e-06,5.23826702260746,-0.441061299150016,"female_hypothalamus","control","control"
"ABHD12B",9.18965186838405e-10,1.34387285243596e-08,7.87164181915243,-0.980910623589992,"female_hypothalamus","control","control"
"ABHD16A",0.0225832764340298,0.0602084824784513,1.22034231880747,-0.396757690422502,"female_hypothalamus","control","control"
"ABHD17B",2.25915940957874e-06,1.58894211807038e-05,4.79889192296914,-0.969254311854125,"female_hypothalamus","control","control"
"ABHD17C",2.91575586934024e-07,2.56343536846163e-06,5.59117762789174,0.558007103259298,"female_hypothalamus","m.inc.d17","m.inc.d17"
"ABHD2",1.29683624907563e-08,1.50821034636591e-07,6.82153808426507,0.589365642939163,"female_hypothalamus","m.inc.d17","m.inc.d17"
"ABHD6",0.0242730951656422,0.0641831171658022,1.19257919445409,0.33487082339974,"female_hypothalamus","m.inc.d17","m.inc.d17"
"ABI2",8.18740628996024e-18,6.04639954513564e-16,15.2185031580986,0.932876843925632,"female_hypothalamus","m.inc.d17","m.inc.d17"
"ABI3BP",0.000312344106273089,0.00139375300593762,2.85581418295434,-0.700308230411113,"female_hypothalamus","control","control"
"ABLIM3",0.00141504623383053,0.00541456810198886,2.26643617955642,-0.512823504402365,"female_hypothalamus","control","control"
"ABR",1.4387294874074e-05,8.30079473789346e-05,4.0808803252434,0.573845949922125,"female_hypothalamus","m.inc.d17","m.inc.d17"
"ABTB2",0.0018501667926727,0.0067640998831128,2.16978998795123,-0.792226012224757,"female_hypothalamus","control","control"
"AC004754.3",1.74712858266705e-05,9.81182097566248e-05,4.0082503844354,0.434045369105308,"female_hypothalamus","m.inc.d17","m.inc.d17"
"AC005943.2",1.11112806656526e-15,6.07828205302553e-14,13.2162191510428,-1.46502585158049,"female_hypothalamus","control","control"
"AC024592.12",2.18811533249952e-13,6.73301322104541e-12,11.1717905327441,-1.22735719030809,"female_hypothalamus","control","control"
"AC025048.1",1.12645515533025e-05,6.79091536499092e-05,4.16807168210084,-0.518729401876259,"female_hypothalamus","control","control"
"AC025263.3",4.93195459802281e-14,1.86781972853325e-12,11.7286650417468,-1.01338723235938,"female_hypothalamus","control","control"
"AC104534.3",0.00192764313481918,0.00699540272758706,2.15518727797929,-0.72303564306214,"female_hypothalamus","control","control"
"ACAA2",0.00183950430356334,0.00674180609519367,2.17122374261873,-0.395884689073512,"female_hypothalamus","control","control"
"ACACA",0.00209919430629641,0.00747110841060192,2.12661496165208,0.394321475432936,"female_hypothalamus","m.inc.d17","m.inc.d17"
"ACADL",1.46211694864597e-07,1.41146845303928e-06,5.85032882408743,-0.671438092203724,"female_hypothalamus","control","control"
"ACADS",0.000206823672816937,0.000951646619160797,3.02152429094292,-0.473461711017684,"female_hypothalamus","control","control"
"ACAN",0.000171520357418811,0.000796652729269131,3.09873095166415,1.12160009385676,"female_hypothalamus","m.inc.d17","m.inc.d17"
"ACAP2",0.0165965756869583,0.0464264058515861,1.33323493639072,0.66020619432562,"female_hypothalamus","m.inc.d17","m.inc.d17"
"ACAP3",5.41173379723457e-23,1.14187583121649e-20,19.9423811191632,1.32282031947791,"female_hypothalamus","m.inc.d17","m.inc.d17"
"ACAT1",1.45533355209971e-09,2.06685351581852e-08,7.68469030205003,-0.654940256756839,"female_hypothalamus","control","control"
"ACBD4",0.000404123135934304,0.00175041018115826,2.75686016929091,-0.7677223565007,"female_hypothalamus","control","control"
"ACBD6",0.000509926842556184,0.00218307810566807,2.66093072592447,-0.501790773144362,"female_hypothalamus","control","control"
"ACBD7",0.00116853306635402,0.00455388743800761,2.3416177083841,-0.769817396468456,"female_hypothalamus","control","control"
"ACCS",0.00353301921674532,0.0118060393283548,1.92789577438782,0.380688336158579,"female_hypothalamus","m.inc.d17","m.inc.d17"
"ACE2",4.96154264240515e-10,7.71389313982358e-09,8.11272638168807,-1.9286605927541,"female_hypothalamus","control","control"
"ACHE",3.20401388082419e-05,0.000172712719050268,3.76267567858803,-0.922888901547865,"female_hypothalamus","control","control"
"ACO2",2.73105412716337e-19,2.52110434113769e-17,16.5984091797727,-0.621546579808236,"female_hypothalamus","control","control"
"ACOT11",0.0474322768450681,0.112995924032525,0.94693722202197,-0.382170894926399,"female_hypothalamus","NS","control"
"ACOT12",3.2214981953481e-12,7.80025054840844e-11,10.1078914473039,-1.54571111421476,"female_hypothalamus","control","control"
"ACOT13",3.78341396815247e-08,4.04934958765304e-07,6.39261472818717,-0.710504676574487,"female_hypothalamus","control","control"
"ACOT7",6.01643583982534e-06,3.8804697534594e-05,4.41111569734744,-0.652132756394251,"female_hypothalamus","control","control"
"ACOT8",6.40441202117082e-06,4.11274632837796e-05,4.38586807667686,-0.621318861343822,"female_hypothalamus","control","control"
"ACOX1",0.00305639342568472,0.0104256191448876,1.98189814419845,-0.298739407116653,"female_hypothalamus","control","control"
"ACP5",0.0355849153020189,0.0889321825737427,1.05094104909779,-1.03366207060562,"female_hypothalamus","control","control"
"ACP6",0.00249775321230741,0.00868042704606599,2.06145890855763,-0.543518973307805,"female_hypothalamus","control","control"
