"sextissue","gene","padj","direction","pvalue","direction2","lfc","logpadj"
"female_hypothalamus","A2ML3",2.89524909031076e-05,"control",3.95741235921628e-06,"control",-0.531804768828532,4.53831406617012
"female_hypothalamus","AAK1",1.32297592196864e-08,"extend",8.47302457544291e-10,"extend",0.569757840138223,7.87844805985733
"female_hypothalamus","AAR2",0.000100855554919359,"extend",1.58116294375078e-05,"extend",0.63985414821607,3.99630017673345
"female_hypothalamus","AASDHPPT",0.0267887913556217,"extend",0.00842713941258206,"extend",0.490559086066521,1.57204688024865
"female_hypothalamus","ABAT",2.54823872081462e-08,"control",1.76662430575146e-09,"control",-0.540597566384698,7.59375988941511
"female_hypothalamus","ABCA2",0.00712852809641908,"control",0.00185495482048261,"control",-0.577994857142948,2.1470001343268
"female_hypothalamus","ABCA3",0.0979289150504243,"extend",0.0381844460049156,"extend",0.331259749436698,1.00908905699421
"female_hypothalamus","ABCA4",0.0675751024025121,"extend",0.0247872872138919,"extend",1.01407278172897,1.17021328750401
"female_hypothalamus","ABCA5",0.000167376904057011,"extend",2.78859180627594e-05,"extend",0.471121875659792,3.77630446947658
"female_hypothalamus","ABCB5",0.019547803661227,"control",0.00588842460359227,"control",-3.11296041484033,1.7089020316898
"female_hypothalamus","ABCF2",2.10913215620342e-07,"control",1.7453606281252e-08,"control",-0.557131723827218,6.67589620693111
"female_hypothalamus","ABCF3",0.00565433250268288,"control",0.00143235346869371,"control",-0.447183441170623,2.24761865643467
"female_hypothalamus","ABCG1",1.12939361025107e-10,"extend",4.53119948735442e-12,"extend",0.965558286814736,9.94715467369189
"female_hypothalamus","ABCG2",0.0361980068213919,"control",0.0118836534755872,"control",-0.482419550400915,1.44131534245862
"female_hypothalamus","ABHD12",3.70836763781463e-06,"control",4.08897113904731e-07,"control",-0.455327214236706,5.43081721758048
"female_hypothalamus","ABHD12B",4.21213248606287e-11,"control",1.50797494915904e-12,"control",-1.10296488351122,10.3754979772156
"female_hypothalamus","ABHD17B",0.00114810817918764,"control",0.000240638622840516,"control",-0.793024688213963,2.94001718910635
"female_hypothalamus","ABHD17C",5.13819468810347e-05,"extend",7.52013674915005e-06,"extend",0.501674749593388,4.28918944417883
"female_hypothalamus","ABHD2",1.14120140956958e-09,"extend",5.73489080445429e-11,"extend",0.669083658489022,8.94263770059022
